decimalLatitude,decimalLongitude,eventDate,month,species
38.3,-123.25,1999-09-17 18:28:00+00:00,9,blue_whale
37.17,-122.56,1993-08-27 17:00:00+00:00,8,blue_whale
24.3,-111.6,1988-04-01 00:00:00+00:00,4,blue_whale
38.39,-123.22,1990-09-22 14:09:00+00:00,9,blue_whale
36.75,-122.02,1998-07-24 08:41:00+00:00,7,blue_whale
38.48,-123.28,1990-09-21 14:59:00+00:00,9,blue_whale
37.65,-123.07,2000-10-24 14:05:00+00:00,10,blue_whale
33.38,-119.51,1997-09-21 14:43:00+00:00,9,blue_whale
34.11,-120.06,1997-07-10 12:01:00+00:00,7,blue_whale
36.74,-122.03,2004-06-18 12:07:00+00:00,6,blue_whale
32.68,-117.37,2001-08-21 12:05:00+00:00,8,blue_whale
34.1,-119.77,1992-06-11 09:35:00+00:00,6,blue_whale
37.8,-123.28,2002-07-22 17:09:00+00:00,7,blue_whale
29.74,-115.83,1989-05-07 10:21:00+00:00,5,blue_whale
34.1,-120.63,2001-07-25 16:03:00+00:00,7,blue_whale
36.64,-122.05,1998-11-15 00:00:00+00:00,11,blue_whale
33.38,-119.51,2001-07-20 12:49:00+00:00,7,blue_whale
34.14,-119.95,1994-10-07 12:00:00+00:00,10,blue_whale
34.4,-120.52,1995-08-08 15:00:00+00:00,8,blue_whale
36.76,-121.93,2002-09-19 16:28:00+00:00,9,blue_whale
34.08,-120.06,1994-09-08 12:00:00+00:00,9,blue_whale
37.1,-122.5,1993-08-26 15:00:00+00:00,8,blue_whale
38.17,-123.32,1999-09-19 17:53:00+00:00,9,blue_whale
36.91,-122.02,2016-05-27 13:32:00+00:00,5,blue_whale
25.874279,-111.238494,2025-01-04 12:17:00+00:00,1,blue_whale
34.11,-120.03,1999-06-20 14:04:00+00:00,6,blue_whale
34.04,-120.55,2001-07-24 12:11:00+00:00,7,blue_whale
34.13,-119.77,2002-09-23 13:01:00+00:00,9,blue_whale
34.13,-120.21,1996-08-13 15:02:00+00:00,8,blue_whale
34.1,-120.04,1999-06-22 17:04:00+00:00,6,blue_whale
34.14,-119.93,1999-06-27 13:04:00+00:00,6,blue_whale
32.89,-117.35,1998-06-05 09:31:00+00:00,6,blue_whale
37.13,-122.47,2003-09-15 14:05:00+00:00,9,blue_whale
34.61,-120.79,2003-08-31 10:01:00+00:00,8,blue_whale
36.68,-121.97,2003-09-07 10:39:00+00:00,9,blue_whale
41.93,-124.53,2004-10-13 15:06:00+00:00,10,blue_whale
34.13,-120.2,1996-08-12 13:05:00+00:00,8,blue_whale
38.11,-123.34,1991-09-20 13:55:00+00:00,9,blue_whale
10.97,-98.18,1989-11-11 13:32:00+00:00,11,blue_whale
-38.75,142.325,2012-01-23 09:25:00+00:00,1,blue_whale
40.7,-124.41,1998-10-07 11:01:00+00:00,10,blue_whale
34.09,-120.55,2003-07-20 14:05:00+00:00,7,blue_whale
38.38,-123.2,1994-09-06 17:55:00+00:00,9,blue_whale
34.06,-120.56,1998-07-06 13:56:00+00:00,7,blue_whale
34.17,-119.91,1999-06-26 11:12:00+00:00,6,blue_whale
36.78,-122.06,2000-07-21 11:39:00+00:00,7,blue_whale
37.07,-122.48,1993-08-26 13:15:00+00:00,8,blue_whale
38.65,-123.52,2002-10-08 17:54:00+00:00,10,blue_whale
36.79,-122.02,1994-09-13 12:14:00+00:00,9,blue_whale
33.41,-119.56,2001-06-25 10:47:00+00:00,6,blue_whale
-7.21,-80.61,1998-11-27 00:00:00+00:00,11,blue_whale
36.68,-122.0,2001-08-26 12:00:00+00:00,8,blue_whale
37.74,-123.05,1986-09-07 00:00:00+00:00,9,blue_whale
38.09,-123.5,1997-09-30 16:04:00+00:00,9,blue_whale
36.8,-121.9,1988-08-12 00:00:00+00:00,8,blue_whale
-39.089,143.024,2012-01-16 12:29:00+00:00,1,blue_whale
34.12,-119.98,1998-07-21 11:44:00+00:00,7,blue_whale
38.17,-127.63,1993-10-04 11:11:00+00:00,10,blue_whale
37.93,-123.1,1986-09-15 17:03:00+00:00,9,blue_whale
34.27,-119.92,1992-07-11 18:45:00+00:00,7,blue_whale
34.3,-120.05,1992-07-10 16:32:00+00:00,7,blue_whale
38.15,-123.52,1990-10-27 16:05:00+00:00,10,blue_whale
34.21,-120.47,2002-07-28 11:18:00+00:00,7,blue_whale
34.16,-120.36,1998-07-30 15:02:00+00:00,7,blue_whale
36.67,-121.97,2003-09-06 14:46:00+00:00,9,blue_whale
34.1,-119.96,1998-07-19 00:00:00+00:00,7,blue_whale
33.38,-119.54,2001-07-19 13:29:00+00:00,7,blue_whale
37.61591667,-25.82725,2010-06-05 15:06:00+00:00,6,blue_whale
36.73,-121.97,2000-09-26 13:56:00+00:00,9,blue_whale
34.11,-119.82,1992-07-07 19:15:00+00:00,7,blue_whale
8.26,-97.27,2000-11-01 00:00:00+00:00,11,blue_whale
38.36,-123.22,1992-09-10 14:07:00+00:00,9,blue_whale
33.521818,-117.872728,2016-07-02 10:51:00+00:00,7,blue_whale
34.56,-120.77,2000-07-12 11:58:00+00:00,7,blue_whale
34.17,-119.73,1994-09-09 15:05:00+00:00,9,blue_whale
37.84,-123.31,1987-10-14 11:09:00+00:00,10,blue_whale
-38.343,140.873,2012-03-28 11:14:00+00:00,3,blue_whale
34.13,-120.62,2001-07-26 10:02:00+00:00,7,blue_whale
41.87,-124.39,1998-10-06 13:55:00+00:00,10,blue_whale
34.96,-120.9,2001-07-17 14:31:00+00:00,7,blue_whale
37.56,-122.98,1998-08-12 17:08:00+00:00,8,blue_whale
36.81,-121.86,2004-07-28 09:24:00+00:00,7,blue_whale
36.6,-122.02,2003-09-26 15:21:00+00:00,9,blue_whale
34.13,-119.77,2002-09-24 11:03:00+00:00,9,blue_whale
37.6,-123.0,1996-10-07 17:11:00+00:00,10,blue_whale
38.98,-123.93,1997-10-02 18:04:00+00:00,10,blue_whale
34.14,-119.93,1999-06-27 12:56:00+00:00,6,blue_whale
34.66,-120.8,1995-08-14 16:01:00+00:00,8,blue_whale
34.11,-120.01,1999-06-20 15:01:00+00:00,6,blue_whale
36.67,-121.97,2003-09-24 17:22:00+00:00,9,blue_whale
-67.7285,-16.749667,2026-02-01 16:30:00+00:00,2,blue_whale
34.07,-120.58,1995-10-04 16:04:00+00:00,10,blue_whale
37.32,-122.76,1993-09-01 14:45:00+00:00,9,blue_whale
38.46,-123.28,1998-09-05 09:04:00+00:00,9,blue_whale
38.11,-123.51,1997-08-28 13:41:00+00:00,8,blue_whale
38.33,-123.22,2003-10-22 14:41:00+00:00,10,blue_whale
34.12,-120.49,1997-07-14 10:42:00+00:00,7,blue_whale
38.47,-123.35,1998-09-05 16:44:00+00:00,9,blue_whale
66.058082,-17.561646,2023-05-11 15:00:00+00:00,5,blue_whale
34.13,-119.98,1994-10-07 14:03:00+00:00,10,blue_whale
36.62,-122.13,1998-07-23 17:28:00+00:00,7,blue_whale
34.13,-119.9,1999-06-25 14:04:00+00:00,6,blue_whale
34.73,-120.83,2001-06-21 07:49:00+00:00,6,blue_whale
38.51,-123.39,1998-09-06 14:45:00+00:00,9,blue_whale
34.08,-120.17,1996-06-05 12:24:00+00:00,6,blue_whale
33.38,-119.5,2001-07-21 14:47:00+00:00,7,blue_whale
34.1,-119.78,2002-08-09 09:35:00+00:00,8,blue_whale
37.2,-123.0667,1981-10-07 09:07:00+00:00,10,blue_whale
38.1,-123.12,1988-09-01 09:45:00+00:00,9,blue_whale
36.8,-121.9,1986-09-18 00:00:00+00:00,9,blue_whale
39.09,-123.92,1992-11-12 12:31:00+00:00,11,blue_whale
24.68,-112.25,1988-04-05 08:36:00+00:00,4,blue_whale
34.13,-119.9,1999-06-20 17:02:00+00:00,6,blue_whale
34.12,-120.03,1997-07-10 11:26:00+00:00,7,blue_whale
36.73,-121.96,2003-08-05 15:46:00+00:00,8,blue_whale
38.01,-123.49,1991-09-24 17:00:00+00:00,9,blue_whale
36.63,-122.02,2000-09-17 10:49:00+00:00,9,blue_whale
34.1,-120.14,2002-06-11 10:37:00+00:00,6,blue_whale
34.13,-120.44,1997-07-14 09:22:00+00:00,7,blue_whale
38.13,-123.23,1999-09-21 14:01:00+00:00,9,blue_whale
34.13,-119.78,2002-09-23 12:36:00+00:00,9,blue_whale
36.68,-122.0,2003-09-23 12:53:00+00:00,9,blue_whale
34.06,-120.54,2003-07-20 14:05:00+00:00,7,blue_whale
33.29,-118.87,1992-05-24 00:00:00+00:00,5,blue_whale
34.57,-122.41,1993-09-07 13:49:00+00:00,9,blue_whale
34.81,-120.83,2002-10-05 11:54:00+00:00,10,blue_whale
11.62,-99.13,1992-10-23 12:45:00+00:00,10,blue_whale
34.11,-120.21,2002-09-21 13:23:00+00:00,9,blue_whale
40.567,-67.283,1969-08-20 11:00:00+00:00,8,blue_whale
34.12,-120.09,2002-07-21 09:27:00+00:00,7,blue_whale
36.8,-121.9,1987-08-10 00:00:00+00:00,8,blue_whale
34.14,-120.59,2001-07-26 11:32:00+00:00,7,blue_whale
39.5,-123.96,1992-10-22 15:13:00+00:00,10,blue_whale
38.98,-123.84,1992-11-13 13:01:00+00:00,11,blue_whale
40.71,-124.39,1998-10-07 13:25:00+00:00,10,blue_whale
37.75,-123.04,2000-08-27 17:07:00+00:00,8,blue_whale
37.95,-123.06,1986-08-15 18:44:00+00:00,8,blue_whale
34.14,-119.84,2002-09-22 14:54:00+00:00,9,blue_whale
-69.0167,-178.4833,1910-12-24 02:00:00+00:00,12,blue_whale
38.23,-123.16,1986-09-07 15:04:00+00:00,9,blue_whale
31.41,-116.76,1989-05-09 14:02:00+00:00,5,blue_whale
34.101055,-119.631237,2024-06-30 12:25:00+00:00,6,blue_whale
38.45,-123.56,1993-10-19 14:58:00+00:00,10,blue_whale
38.09,-123.38,1997-09-01 11:56:00+00:00,9,blue_whale
36.7,-121.99,2003-09-20 10:12:00+00:00,9,blue_whale
34.1,-120.57,2003-07-20 13:36:00+00:00,7,blue_whale
38.27,-123.53,1987-10-11 09:01:00+00:00,10,blue_whale
36.73,-121.96,2000-07-27 12:08:00+00:00,7,blue_whale
34.13,-120.2,1996-08-12 13:27:00+00:00,8,blue_whale
38.25,-123.14,1992-08-29 19:17:00+00:00,8,blue_whale
37.8667,-123.2349,1982-09-15 13:14:00+00:00,9,blue_whale
34.13,-119.89,2000-08-02 10:45:00+00:00,8,blue_whale
34.11,-120.09,2002-06-27 13:00:00+00:00,6,blue_whale
34.18,-120.01,1992-07-09 13:00:00+00:00,7,blue_whale
32.66,-117.47,1998-06-21 12:52:00+00:00,6,blue_whale
41.91,-124.48,1992-10-11 14:47:00+00:00,10,blue_whale
34.1,-120.1,2002-06-27 13:55:00+00:00,6,blue_whale
34.62,-120.99,1996-09-09 16:57:00+00:00,9,blue_whale
37.49,-122.67,1997-05-24 07:34:00+00:00,5,blue_whale
33.51,-119.61,2003-07-24 10:39:00+00:00,7,blue_whale
34.21,-120.46,1998-07-30 13:02:00+00:00,7,blue_whale
37.49883333,-25.5827,2018-04-23 15:36:00+00:00,4,blue_whale
37.84,-123.27,1988-09-22 15:00:00+00:00,9,blue_whale
34.16,-119.78,2002-09-23 11:23:00+00:00,9,blue_whale
38.26,-123.26,1999-09-18 11:47:00+00:00,9,blue_whale
34.11,-120.61,2001-07-25 13:47:00+00:00,7,blue_whale
33.518472,-117.936032,2017-06-11 09:58:00+00:00,6,blue_whale
34.05,-120.58,1995-08-20 13:39:00+00:00,8,blue_whale
38.19,-123.13,1992-08-30 10:25:00+00:00,8,blue_whale
36.62,-122.1,1998-07-24 09:46:00+00:00,7,blue_whale
38.05,-123.33,1987-08-21 16:02:00+00:00,8,blue_whale
34.123225,-119.830375,2016-07-07 12:41:00+00:00,7,blue_whale
38.24,-123.4,2004-08-02 14:32:00+00:00,8,blue_whale
38.37,-28.26,2026-04-10 11:00:00+00:00,4,blue_whale
34.24,-119.85,1997-07-05 10:19:00+00:00,7,blue_whale
36.67,-122.0,2000-09-11 08:54:00+00:00,9,blue_whale
34.11,-120.13,1998-08-03 13:03:00+00:00,8,blue_whale
36.79,-122.11,2001-09-20 12:01:00+00:00,9,blue_whale
34.11,-120.04,2002-06-26 13:51:00+00:00,6,blue_whale
34.36,-120.52,1994-09-23 16:00:00+00:00,9,blue_whale
34.0,-120.47,1994-09-24 16:01:00+00:00,9,blue_whale
36.71,-121.98,2000-09-20 12:01:00+00:00,9,blue_whale
38.67,-123.67,1996-10-22 10:57:00+00:00,10,blue_whale
38.15,-123.4,1992-09-29 14:29:00+00:00,9,blue_whale
34.15,-120.26,1999-06-22 13:27:00+00:00,6,blue_whale
40.15,-124.28,1991-11-02 15:00:00+00:00,11,blue_whale
36.67,-122.03,1989-08-26 12:00:00+00:00,8,blue_whale
34.14,-119.83,1992-07-08 11:05:00+00:00,7,blue_whale
37.67186667,-25.79221667,2012-05-13 10:14:00+00:00,5,blue_whale
34.11,-120.13,1998-08-03 13:12:00+00:00,8,blue_whale
34.11,-120.09,2002-06-27 12:05:00+00:00,6,blue_whale
34.13,-120.62,2004-09-22 13:18:00+00:00,9,blue_whale
34.15,-120.61,1998-07-06 12:07:00+00:00,7,blue_whale
34.19,-120.42,1998-07-30 14:03:00+00:00,7,blue_whale
38.11,-123.56,1997-09-09 14:38:00+00:00,9,blue_whale
39.48,-123.97,1992-10-22 12:08:00+00:00,10,blue_whale
37.74,-123.04,2000-08-27 16:58:00+00:00,8,blue_whale
34.14,-120.22,1996-08-13 14:45:00+00:00,8,blue_whale
34.61,-120.81,2003-08-31 11:08:00+00:00,8,blue_whale
38.233226,-28.639265,2024-04-19 11:06:00+00:00,4,blue_whale
34.02,-120.54,1995-08-20 12:35:00+00:00,8,blue_whale
21.63,-115.47,1990-12-02 06:58:00+00:00,12,blue_whale
36.7,-122.0,2003-09-26 17:12:00+00:00,9,blue_whale
38.27,-123.25,1988-10-01 12:03:00+00:00,10,blue_whale
33.457188,-117.864379,2016-07-03 11:25:00+00:00,7,blue_whale
37.46,-122.79,1999-07-22 18:01:00+00:00,7,blue_whale
33.38,-119.49,2001-07-21 15:37:00+00:00,7,blue_whale
37.77,-123.2,1989-09-14 11:33:00+00:00,9,blue_whale
-38.628,141.918,2012-01-18 11:42:00+00:00,1,blue_whale
36.81,-122.0,1994-09-30 11:00:00+00:00,9,blue_whale
38.28,-123.1,1986-09-03 14:01:00+00:00,9,blue_whale
33.554275,-117.880307,2016-07-17 08:36:00+00:00,7,blue_whale
34.13,-120.58,2002-07-28 14:13:00+00:00,7,blue_whale
36.68,-122.0,2000-10-01 11:44:00+00:00,10,blue_whale
34.14,-119.79,2002-08-11 15:15:00+00:00,8,blue_whale
33.39,-119.49,2001-07-21 12:45:00+00:00,7,blue_whale
41.98,-128.42,2001-10-21 09:04:00+00:00,10,blue_whale
38.27,-123.21,1990-09-13 11:07:00+00:00,9,blue_whale
33.5333,-119.8333,1977-07-16 13:30:00+00:00,7,blue_whale
34.06,-120.57,1995-08-20 14:02:00+00:00,8,blue_whale
36.8,-122.02,2001-08-27 10:03:00+00:00,8,blue_whale
37.97,-123.43,1990-11-12 12:25:00+00:00,11,blue_whale
39.36,-123.91,1992-09-21 15:43:00+00:00,9,blue_whale
36.79,-122.09,2001-09-17 10:02:00+00:00,9,blue_whale
34.07,-120.58,2001-07-24 15:14:00+00:00,7,blue_whale
34.1,-119.81,2003-06-14 15:22:00+00:00,6,blue_whale
34.21,-120.46,1998-07-30 13:03:00+00:00,7,blue_whale
38.0,-123.49,1990-11-13 11:45:00+00:00,11,blue_whale
36.8,-121.9,1988-08-10 00:00:00+00:00,8,blue_whale
32.27,-118.82,1996-08-14 13:54:00+00:00,8,blue_whale
37.7,-123.14,2004-08-02 11:45:00+00:00,8,blue_whale
34.12,-120.17,2002-07-24 10:55:00+00:00,7,blue_whale
-39.129,142.825,2012-01-23 11:14:00+00:00,1,blue_whale
34.19,-120.47,2002-07-28 09:02:00+00:00,7,blue_whale
28.235599,-16.852574,2026-04-04 12:15:00+00:00,4,blue_whale
34.18,-120.11,2004-07-14 14:56:00+00:00,7,blue_whale
34.59,-120.79,2000-07-11 12:32:00+00:00,7,blue_whale
36.77,-121.9,2003-09-03 13:44:00+00:00,9,blue_whale
34.12,-120.06,2002-08-02 09:46:00+00:00,8,blue_whale
37.77,-122.9,1986-10-05 00:00:00+00:00,10,blue_whale
37.24,-124.88,1993-10-11 13:01:00+00:00,10,blue_whale
32.75,-117.67,2004-07-18 00:00:00+00:00,7,blue_whale
38.43,-123.33,1988-08-23 16:39:00+00:00,8,blue_whale
41.76,-124.44,1991-10-16 10:02:00+00:00,10,blue_whale
34.12,-120.11,1995-07-05 14:35:00+00:00,7,blue_whale
34.12,-120.18,1996-08-12 12:05:00+00:00,8,blue_whale
38.35,-123.28,1990-09-24 11:03:00+00:00,9,blue_whale
-63.664,-56.4415,2021-11-16 09:30:00+00:00,11,blue_whale
34.14,-119.92,1999-06-26 13:47:00+00:00,6,blue_whale
37.94,-123.45,1997-09-09 10:08:00+00:00,9,blue_whale
34.061708,-119.352233,2016-08-11 10:49:00+00:00,8,blue_whale
34.0,-120.49,1998-07-06 15:03:00+00:00,7,blue_whale
39.55,-123.91,1992-10-07 14:35:00+00:00,10,blue_whale
34.11,-119.99,1994-09-16 13:03:00+00:00,9,blue_whale
37.7,-122.98,1986-09-13 16:15:00+00:00,9,blue_whale
37.72,-123.15,2000-11-17 13:11:00+00:00,11,blue_whale
34.13,-119.87,1992-07-08 14:04:00+00:00,7,blue_whale
34.12,-120.03,2002-08-15 11:28:00+00:00,8,blue_whale
38.24,-123.2,1987-08-21 15:07:00+00:00,8,blue_whale
34.27,-119.75,2004-07-26 13:39:00+00:00,7,blue_whale
36.76,-121.96,2000-07-29 12:32:00+00:00,7,blue_whale
32.8,-117.38,1998-06-06 12:58:00+00:00,6,blue_whale
36.75,-121.98,1994-08-12 10:04:00+00:00,8,blue_whale
34.08,-120.52,2002-07-27 16:00:00+00:00,7,blue_whale
33.55,-123.56,1991-08-01 09:03:00+00:00,8,blue_whale
33.0575,-118.9382,2023-10-02 08:43:00+00:00,10,blue_whale
38.14,-123.15,1992-08-30 14:58:00+00:00,8,blue_whale
24.63,-112.23,1988-04-04 09:55:00+00:00,4,blue_whale
34.04,-120.55,2001-07-25 09:04:00+00:00,7,blue_whale
38.29,-123.14,2002-09-28 17:32:00+00:00,9,blue_whale
33.4287,-117.87745,2025-08-16 16:15:00+00:00,8,blue_whale
34.13,-119.84,1992-07-09 09:04:00+00:00,7,blue_whale
79.03,10.08,2019-06-28 12:00:00+00:00,6,blue_whale
34.14,-119.92,1999-06-27 16:06:00+00:00,6,blue_whale
34.1,-119.82,1992-06-11 12:05:00+00:00,6,blue_whale
38.23,-123.12,1986-09-15 00:00:00+00:00,9,blue_whale
38.0,-123.1,1988-08-07 00:00:00+00:00,8,blue_whale
38.42,-123.42,2001-08-04 09:29:00+00:00,8,blue_whale
36.8,-121.9,1983-08-01 00:00:00+00:00,8,blue_whale
38.45,-123.57,1992-10-03 11:58:00+00:00,10,blue_whale
38.36,-123.44,2003-10-25 17:12:00+00:00,10,blue_whale
25.767731,-111.109328,2009-02-21 13:10:00+00:00,2,blue_whale
37.35,-123.43,1996-08-27 13:51:00+00:00,8,blue_whale
38.44,-123.32,1998-09-05 13:55:00+00:00,9,blue_whale
38.06,-123.51,1987-09-04 15:09:00+00:00,9,blue_whale
34.11,-120.08,1997-05-28 09:46:00+00:00,5,blue_whale
34.04,-120.55,2001-07-26 15:25:00+00:00,7,blue_whale
33.537171,-118.087523,2017-06-06 16:17:00+00:00,6,blue_whale
36.83,-122.21,2000-08-29 12:42:00+00:00,8,blue_whale
33.38,-119.49,2001-07-21 13:29:00+00:00,7,blue_whale
38.32,-123.56,1987-10-06 12:00:00+00:00,10,blue_whale
33.41,-119.5,1995-10-06 00:00:00+00:00,10,blue_whale
38.73,-123.73,1988-10-28 13:05:00+00:00,10,blue_whale
32.606383,-117.247643,2023-07-16 15:30:00+00:00,7,blue_whale
38.44,-123.45,2003-10-26 11:21:00+00:00,10,blue_whale
38.226936,-28.620171,2024-04-20 12:05:00+00:00,4,blue_whale
37.67,-123.11,2000-11-17 12:01:00+00:00,11,blue_whale
34.14,-119.92,1999-06-28 15:05:00+00:00,6,blue_whale
34.12,-120.65,2001-07-25 09:41:00+00:00,7,blue_whale
34.14,-120.61,2001-07-26 09:41:00+00:00,7,blue_whale
34.16,-120.33,1996-08-13 12:44:00+00:00,8,blue_whale
36.61,-122.03,1996-08-09 14:00:00+00:00,8,blue_whale
34.13,-120.01,1994-10-10 16:25:00+00:00,10,blue_whale
32.87,-117.32,2002-07-02 13:00:00+00:00,7,blue_whale
36.8,-121.9,1986-11-13 00:00:00+00:00,11,blue_whale
37.7,-122.94,1999-07-22 13:35:00+00:00,7,blue_whale
34.14,-119.97,1994-10-10 12:15:00+00:00,10,blue_whale
37.74,-123.05,2000-08-27 16:45:00+00:00,8,blue_whale
-54.507646,-35.848564,2025-01-22 14:00:00+00:00,1,blue_whale
-39.191,143.02,2012-01-23 11:44:00+00:00,1,blue_whale
34.06,-120.52,1997-07-14 16:12:00+00:00,7,blue_whale
38.22,-123.22,1987-08-21 12:23:00+00:00,8,blue_whale
34.11,-120.09,2002-07-05 09:53:00+00:00,7,blue_whale
38.21,-123.38,2004-09-29 14:05:00+00:00,9,blue_whale
9.39,-89.46,1992-08-10 13:02:00+00:00,8,blue_whale
34.08,-120.6,1993-08-03 12:38:00+00:00,8,blue_whale
38.2417,-123.275,1982-09-15 14:10:00+00:00,9,blue_whale
34.21,-120.45,2002-11-06 10:16:00+00:00,11,blue_whale
37.63166667,-25.67166667,2017-05-11 09:08:00+00:00,5,blue_whale
-39.207,143.364,2012-01-14 13:30:00+00:00,1,blue_whale
32.8988,-118.863,2021-09-10 13:09:00+00:00,9,blue_whale
37.24,-124.88,1993-10-11 12:22:00+00:00,10,blue_whale
34.16,-119.93,2002-07-01 09:39:00+00:00,7,blue_whale
36.71,-121.99,2003-09-23 18:45:00+00:00,9,blue_whale
41.76,-124.47,2004-10-14 10:26:00+00:00,10,blue_whale
34.12,-119.96,1994-09-16 12:45:00+00:00,9,blue_whale
32.87,-117.39,1998-06-07 12:15:00+00:00,6,blue_whale
34.18,-120.01,1995-08-29 14:28:00+00:00,8,blue_whale
38.33,-123.43,1995-11-13 13:36:00+00:00,11,blue_whale
36.8,-121.9,1986-11-06 00:00:00+00:00,11,blue_whale
34.1,-120.3,1994-11-04 00:00:00+00:00,11,blue_whale
34.1,-119.82,2003-06-14 11:00:00+00:00,6,blue_whale
41.79,-124.4,2003-09-06 15:56:00+00:00,9,blue_whale
34.4,-120.52,1995-08-08 15:35:00+00:00,8,blue_whale
36.8,-121.9,1986-11-08 00:00:00+00:00,11,blue_whale
34.15,-120.6,2001-07-26 09:22:00+00:00,7,blue_whale
36.8,-122.1,1994-09-27 12:51:00+00:00,9,blue_whale
38.24,-123.35,2002-09-19 13:35:00+00:00,9,blue_whale
32.93,-118.86,1993-07-31 10:01:00+00:00,7,blue_whale
38.55,-123.66,1992-10-06 14:23:00+00:00,10,blue_whale
34.11,-120.06,1994-10-06 11:05:00+00:00,10,blue_whale
38.35,-123.22,1994-09-12 10:25:00+00:00,9,blue_whale
32.7,-119.29,2000-08-23 15:09:00+00:00,8,blue_whale
36.08,-122.0,1999-08-27 13:08:00+00:00,8,blue_whale
34.13,-119.89,1999-06-27 16:32:00+00:00,6,blue_whale
33.39,-119.54,2001-07-19 13:11:00+00:00,7,blue_whale
32.71,-117.34,2001-08-21 12:02:00+00:00,8,blue_whale
38.27,-123.14,1988-09-28 16:02:00+00:00,9,blue_whale
34.82,-120.81,2002-10-04 11:56:00+00:00,10,blue_whale
39.31,-123.89,1992-10-08 11:02:00+00:00,10,blue_whale
37.73,-123.12,1986-08-24 00:00:00+00:00,8,blue_whale
36.68,-122.0,2003-09-25 12:02:00+00:00,9,blue_whale
34.18,-120.38,1999-06-22 11:47:00+00:00,6,blue_whale
37.76,-123.16,1989-09-14 10:32:00+00:00,9,blue_whale
37.96,-123.32,1990-11-18 11:32:00+00:00,11,blue_whale
38.28,-123.15,1992-08-30 08:44:00+00:00,8,blue_whale
34.09,-120.55,2003-07-20 14:01:00+00:00,7,blue_whale
34.1,-120.6,2004-09-23 14:02:00+00:00,9,blue_whale
32.843467,-117.322311,2023-05-06 15:00:00+00:00,5,blue_whale
36.8,-121.9,1987-08-13 00:00:00+00:00,8,blue_whale
34.13,-119.98,2004-07-23 12:05:00+00:00,7,blue_whale
36.68,-122.03,1998-11-19 00:00:00+00:00,11,blue_whale
34.11,-120.6,1995-10-05 11:05:00+00:00,10,blue_whale
33.99,-120.48,1992-07-12 17:05:00+00:00,7,blue_whale
38.32,-123.45,1995-11-13 12:45:00+00:00,11,blue_whale
37.43,-122.94,1990-11-12 12:01:00+00:00,11,blue_whale
34.13,-120.24,1999-06-22 14:06:00+00:00,6,blue_whale
34.1,-120.61,2004-09-22 14:39:00+00:00,9,blue_whale
37.87,-123.28,2003-10-28 08:09:00+00:00,10,blue_whale
38.37,-123.29,1990-09-24 11:02:00+00:00,9,blue_whale
34.1,-119.83,1992-06-11 11:55:00+00:00,6,blue_whale
38.31,-123.22,1992-09-14 10:03:00+00:00,9,blue_whale
37.67,-123.11,2002-07-30 09:35:00+00:00,7,blue_whale
33.77,-120.16,2001-08-23 12:57:00+00:00,8,blue_whale
34.14,-119.88,1997-06-15 10:12:00+00:00,6,blue_whale
36.68,-122.01,2003-09-25 09:03:00+00:00,9,blue_whale
36.66,-122.03,2002-09-20 11:54:00+00:00,9,blue_whale
34.13,-120.2,1996-08-12 13:00:00+00:00,8,blue_whale
34.15,-119.77,2002-09-22 16:00:00+00:00,9,blue_whale
36.73,-121.96,2003-09-12 10:31:00+00:00,9,blue_whale
34.18,-119.93,1992-07-11 17:44:00+00:00,7,blue_whale
34.12,-120.62,2001-07-26 12:00:00+00:00,7,blue_whale
34.0,-119.97,1995-08-26 10:24:00+00:00,8,blue_whale
41.95,-124.4,1998-10-10 16:55:00+00:00,10,blue_whale
34.11,-120.19,2002-10-30 10:01:00+00:00,10,blue_whale
32.71,-119.22,2001-08-28 16:03:00+00:00,8,blue_whale
38.35,-28.4,2024-04-17 16:50:00+00:00,4,blue_whale
38.2,-123.17,2002-09-28 15:33:00+00:00,9,blue_whale
34.14,-119.92,1999-06-27 15:05:00+00:00,6,blue_whale
34.17,-120.15,1992-07-09 16:25:00+00:00,7,blue_whale
-38.769,142.306,2012-01-23 09:26:00+00:00,1,blue_whale
34.2,-120.0,1994-10-11 00:00:00+00:00,10,blue_whale
36.64,-122.09,1998-07-23 13:09:00+00:00,7,blue_whale
34.09,-120.6,2001-07-25 13:12:00+00:00,7,blue_whale
36.59,-122.04,2001-10-08 12:38:00+00:00,10,blue_whale
37.6243,-25.61615,2018-05-25 10:17:00+00:00,5,blue_whale
27.37,-114.66,1989-05-04 13:08:00+00:00,5,blue_whale
37.02,-122.41,1993-08-28 11:03:00+00:00,8,blue_whale
34.11,-120.62,2001-07-25 14:28:00+00:00,7,blue_whale
36.67,-122.0,2001-10-10 10:55:00+00:00,10,blue_whale
34.11,-120.13,1998-08-03 14:15:00+00:00,8,blue_whale
32.18,-118.86,1994-10-01 07:21:00+00:00,10,blue_whale
34.12,-120.49,1997-07-14 11:19:00+00:00,7,blue_whale
36.71,-122.11,2001-09-20 12:03:00+00:00,9,blue_whale
36.8,-121.9,1987-08-20 00:00:00+00:00,8,blue_whale
34.11,-120.06,1997-07-20 12:08:00+00:00,7,blue_whale
33.873708,-121.716847,2004-07-24 14:49:00+00:00,7,blue_whale
34.13,-119.93,1999-06-27 17:04:00+00:00,6,blue_whale
