decimalLatitude,decimalLongitude,eventDate,month,species,sst
16.1392,-86.9041,2007-04-11 12:00:00+00:00,4,whale_shark,28.382852796658298
12.9333,123.533,2009-05-27 12:00:00+00:00,5,whale_shark,28.51596874092765
-22.00277,113.89792,2007-06-05 12:00:00+00:00,6,whale_shark,25.518224411162183
12.9333,123.533,2006-05-06 12:00:00+00:00,5,whale_shark,28.51596874092765
9.5042121288,123.4735216439,2025-07-08 00:08:00+00:00,7,whale_shark,29.02920476761338
-23.0322,113.715,2002-05-27 12:00:00+00:00,5,whale_shark,25.036788672847557
26.3118,34.84408,2006-12-11 12:00:00+00:00,12,whale_shark,26.471342535713983
21.49972,-86.60222,2008-08-26 12:00:00+00:00,8,whale_shark,27.055811350005833
-4.2779639618,55.9256651297,2026-05-11 00:07:49+00:00,5,whale_shark,28.45313066941707
16.3123668306,-86.4279444994,2024-07-12 15:52:29+00:00,7,whale_shark,28.343980100397367
-21.9013,113.9015,2005-04-16 12:00:00+00:00,4,whale_shark,25.675786608329787
12.93333,123.54583,2008-02-02 12:00:00+00:00,2,whale_shark,28.51596874092765
3.46662,72.83514,2006-05-15 12:00:00+00:00,5,whale_shark,29.31232507431667
-23.9736,35.5122,2007-04-03 12:00:00+00:00,4,whale_shark,25.938334449139674
9.5237810542,123.3111509568,2024-12-08 23:35:00+00:00,12,whale_shark,29.075537638905118
12.91667,123.53333,2009-04-16 12:00:00+00:00,4,whale_shark,28.51596874092765
16.1392,-86.9041,2007-04-23 12:00:00+00:00,4,whale_shark,28.382852796658298
-23.0322,113.715,2003-06-14 12:00:00+00:00,6,whale_shark,25.036788672847557
-23.0322,113.715,2009-05-12 12:00:00+00:00,5,whale_shark,25.036788672847557
16.1392,-86.9041,2007-12-25 12:00:00+00:00,12,whale_shark,28.382852796658298
9.93333,99.98333,2007-10-11 12:00:00+00:00,10,whale_shark,29.30902393925889
12.9333,123.533,2009-04-10 12:00:00+00:00,4,whale_shark,28.51596874092765
-23.0322,113.715,2002-06-13 12:00:00+00:00,6,whale_shark,25.036788672847557
-21.98833,113.90334,1995-03-30 12:00:00+00:00,3,whale_shark,25.518224411162183
12.9333,123.533,2010-02-24 12:00:00+00:00,2,whale_shark,28.51596874092765
-23.9736,35.5122,2007-01-26 12:00:00+00:00,1,whale_shark,25.938334449139674
-23.0322,113.715,2001-04-04 12:00:00+00:00,4,whale_shark,25.036788672847557
-21.9013,113.9015,2003-07-06 12:00:00+00:00,7,whale_shark,25.675786608329787
-21.8656,113.93995,1997-04-14 12:00:00+00:00,4,whale_shark,25.55689110491427
-23.0322,113.715,2009-05-29 12:00:00+00:00,5,whale_shark,25.036788672847557
-21.92775,113.9184,1996-04-07 12:00:00+00:00,4,whale_shark,25.49266998464337
12.92028,123.54778,2007-04-03 12:00:00+00:00,4,whale_shark,28.51596874092765
-21.9013,113.9015,2005-06-22 12:00:00+00:00,6,whale_shark,25.675786608329787
12.93361,123.55222,2007-04-04 12:00:00+00:00,4,whale_shark,28.51596874092765
12.93333,123.51667,2009-03-27 12:00:00+00:00,3,whale_shark,28.513830209574582
-21.9013,113.9015,2009-04-06 12:00:00+00:00,4,whale_shark,25.675786608329787
-32.86666,152.60001,2009-03-07 12:00:00+00:00,3,whale_shark,22.42520476500417
24.1873583333,-110.3284833333,2015-02-15 02:32:04+00:00,2,whale_shark,25.649328184524276
24.1780638889,-110.4000388889,2022-03-21 18:27:00+00:00,3,whale_shark,25.642381874033553
12.9333,123.533,2009-02-26 12:00:00+00:00,2,whale_shark,28.51596874092765
24.3938929998,-110.5345446834,2020-01-01 12:21:00+00:00,1,whale_shark,25.529454650234605
-21.9013,113.9015,2009-06-07 12:00:00+00:00,6,whale_shark,25.675786608329787
-21.91667,113.86667,2001-05-19 12:00:00+00:00,5,whale_shark,25.5942481337035
-23.9736,35.5122,2007-10-10 12:00:00+00:00,10,whale_shark,25.938334449139674
21.61472,-86.89167,2008-06-09 12:00:00+00:00,6,whale_shark,26.85325617319686
-21.9013,113.9015,2005-06-10 12:00:00+00:00,6,whale_shark,25.675786608329787
-23.9736,35.5122,2007-04-15 12:00:00+00:00,4,whale_shark,25.938334449139674
9.3405007902,97.9499965629,2020-03-10 10:28:00+00:00,3,whale_shark,29.33918340085269
-21.9013,113.9015,1999-04-28 12:00:00+00:00,4,whale_shark,25.675786608329787
28.0519019222,34.9786344228,2024-08-16 18:24:45+00:00,8,whale_shark,25.8257488331788
21.6,-86.86667,2009-06-17 12:00:00+00:00,6,whale_shark,26.84802360428226
-21.89995,113.92625,2007-04-12 12:00:00+00:00,4,whale_shark,25.55689110491427
-21.9013,113.9015,2008-05-05 12:00:00+00:00,5,whale_shark,25.675786608329787
-21.9013,113.9015,2009-05-09 12:00:00+00:00,5,whale_shark,25.675786608329787
28.924179,-113.521118,2016-10-19 17:50:00+00:00,10,whale_shark,22.345893079586965
-23.0322,113.715,2009-04-18 12:00:00+00:00,4,whale_shark,25.036788672847557
-21.9013,113.9015,2008-04-13 12:00:00+00:00,4,whale_shark,25.675786608329787
-23.0322,113.715,2009-05-05 12:00:00+00:00,5,whale_shark,25.036788672847557
-23.0322,113.715,2008-05-07 12:00:00+00:00,5,whale_shark,25.036788672847557
21.5345395346,-86.9123399713,2017-07-17 14:09:00+00:00,7,whale_shark,26.780867088481507
3.46953,72.85727,2006-05-13 12:00:00+00:00,5,whale_shark,29.31232507431667
-21.9013,113.9015,2005-06-17 12:00:00+00:00,6,whale_shark,25.675786608329787
12.9333,123.533,2008-04-12 12:00:00+00:00,4,whale_shark,28.51596874092765
-21.9013,113.9015,1986-05-16 12:00:00+00:00,5,whale_shark,25.675786608329787
24.1934907612,-110.3541149681,2026-03-02 09:19:00+00:00,3,whale_shark,25.649328184524276
12.9333,123.533,2008-03-17 12:00:00+00:00,3,whale_shark,28.51596874092765
3.4733136257,73.0792109136,2024-11-12 08:17:00+00:00,11,whale_shark,29.27796093041268
0.4165487349,73.3814598038,2025-04-03 17:07:00+00:00,4,whale_shark,29.68855424775463
-21.9013,113.9015,2003-04-22 12:00:00+00:00,4,whale_shark,25.675786608329787
-21.9013,113.9015,2005-05-16 12:00:00+00:00,5,whale_shark,25.675786608329787
12.9333,123.533,2004-03-16 12:00:00+00:00,3,whale_shark,28.51596874092765
-21.9013,113.9015,2008-04-29 12:00:00+00:00,4,whale_shark,25.675786608329787
21.79167,-87.25361,2007-08-28 12:00:00+00:00,8,whale_shark,26.605827389986022
21.6,-86.56667,2009-06-11 12:00:00+00:00,6,whale_shark,27.066570363171817
-21.9013,113.9015,2009-04-18 12:00:00+00:00,4,whale_shark,25.675786608329787
21.4062980057,-86.7725622306,2025-08-11 17:00:00+00:00,8,whale_shark,26.929846524934284
-23.0322,113.715,2008-05-27 12:00:00+00:00,5,whale_shark,25.036788672847557
-22.1925,113.83361,2008-06-01 12:00:00+00:00,6,whale_shark,25.49777794813958
9.93333,99.98333,2008-07-24 12:00:00+00:00,7,whale_shark,29.30902393925889
-21.9013,113.9015,2005-06-13 12:00:00+00:00,6,whale_shark,25.675786608329787
-12.91667,100.76667,2008-11-14 12:00:00+00:00,11,whale_shark,27.74889113991652
-23.9736,35.5122,2007-03-06 12:00:00+00:00,3,whale_shark,25.938334449139674
-23.0322,113.715,2003-05-20 12:00:00+00:00,5,whale_shark,25.036788672847557
15.21556,-61.37056,2008-02-25 12:00:00+00:00,2,whale_shark,27.88724786013547
-13.300888438,48.1527602453,2019-10-03 06:48:18+00:00,10,whale_shark,28.400826338347084
-6.25,39.0666999817,1964-07-02 00:00:00+00:00,7,whale_shark,27.70355647641826
37.0810423066,-25.3711629385,2022-09-14 12:43:00+00:00,9,whale_shark,19.671556737148126
-23.9736,35.5122,2006-01-29 12:00:00+00:00,1,whale_shark,25.938334449139674
16.1392,-86.9041,2009-09-15 12:00:00+00:00,9,whale_shark,28.382852796658298
-21.9013,113.9015,2004-04-19 12:00:00+00:00,4,whale_shark,25.675786608329787
-22.08333,113.86667,2009-05-17 12:00:00+00:00,5,whale_shark,25.425493967720673
-23.9736,35.5122,2006-10-20 12:00:00+00:00,10,whale_shark,25.938334449139674
-21.9013,113.9015,2002-05-05 12:00:00+00:00,5,whale_shark,25.675786608329787
-23.9736,35.5122,2005-12-29 12:00:00+00:00,12,whale_shark,25.938334449139674
-21.9013,113.9015,2006-04-24 12:00:00+00:00,4,whale_shark,25.675786608329787
-23.0322,113.715,1999-05-16 12:00:00+00:00,5,whale_shark,25.036788672847557
25.66667,35.16667,2007-05-03 12:00:00+00:00,5,whale_shark,26.61691749676783
-21.9013,113.9015,2004-03-31 12:00:00+00:00,3,whale_shark,25.675786608329787
15.7187550107,-96.1603850874,2017-08-13 17:21:00+00:00,8,whale_shark,28.82493367282516
-22.95133,113.7485,2008-03-22 12:00:00+00:00,3,whale_shark,24.851474916771043
12.9333,123.533,2008-04-07 12:00:00+00:00,4,whale_shark,28.51596874092765
-21.91605,113.92342,1996-04-03 12:00:00+00:00,4,whale_shark,25.49266998464337
-21.9013,113.9015,2005-07-12 12:00:00+00:00,7,whale_shark,25.675786608329787
7.6544,98.7675,2008-01-31 12:00:00+00:00,1,whale_shark,29.732661488306615
10.16667,99.76667,2005-10-13 12:00:00+00:00,10,whale_shark,29.23951494190706
16.06952,-87.03805,2009-01-11 12:00:00+00:00,1,whale_shark,28.422897506401288
-21.9013,113.9015,2008-04-27 12:00:00+00:00,4,whale_shark,25.675786608329787
-21.9013,113.9015,2007-06-08 12:00:00+00:00,6,whale_shark,25.675786608329787
-22.091,113.87438,2007-05-08 12:00:00+00:00,5,whale_shark,25.425493967720673
-23.9736,35.5122,2008-12-06 12:00:00+00:00,12,whale_shark,25.938334449139674
-4.6,55.41667,2009-10-13 12:00:00+00:00,10,whale_shark,28.38791373845085
-23.0322,113.715,2007-05-27 12:00:00+00:00,5,whale_shark,25.036788672847557
12.9333,123.533,2010-02-23 12:00:00+00:00,2,whale_shark,28.51596874092765
23.85,58.05,2009-07-07 12:00:00+00:00,7,whale_shark,28.310654898090675
-23.9736,35.5122,2008-08-15 12:00:00+00:00,8,whale_shark,25.938334449139674
-23.9736,35.5122,2007-04-19 12:00:00+00:00,4,whale_shark,25.938334449139674
-21.9013,113.9015,2005-04-14 12:00:00+00:00,4,whale_shark,25.675786608329787
-23.0322,113.715,2009-05-06 12:00:00+00:00,5,whale_shark,25.036788672847557
16.1392,-86.9041,2007-04-18 12:00:00+00:00,4,whale_shark,28.382852796658298
-21.9013,113.9015,2008-04-14 12:00:00+00:00,4,whale_shark,25.675786608329787
-19.0,-92.0,1994-12-12 12:00:00+00:00,12,whale_shark,21.21606578705751
-21.91707,113.91904,1996-04-01 12:00:00+00:00,4,whale_shark,25.49266998464337
-23.9736,35.5122,2007-03-28 12:00:00+00:00,3,whale_shark,25.938334449139674
-21.9013,113.9015,2008-05-10 12:00:00+00:00,5,whale_shark,25.675786608329787
12.9,123.58334,2008-03-26 12:00:00+00:00,3,whale_shark,28.494321621626398
-22.1,113.86667,2006-05-02 12:00:00+00:00,5,whale_shark,25.425493967720673
-21.9013,113.9015,2005-07-05 12:00:00+00:00,7,whale_shark,25.675786608329787
21.75,-87.05,2004-08-12 12:00:00+00:00,8,whale_shark,26.829835167260512
12.93333,123.51667,2009-05-09 12:00:00+00:00,5,whale_shark,28.513830209574582
-23.0322,113.715,2008-04-25 12:00:00+00:00,4,whale_shark,25.036788672847557
-33.9700012207,25.2233009338,1993-05-07 12:00:00+00:00,5,whale_shark,18.098178115877253
12.9333,123.533,2008-05-18 12:00:00+00:00,5,whale_shark,28.51596874092765
-21.9013,113.9015,2009-05-20 12:00:00+00:00,5,whale_shark,25.675786608329787
22.6000003815,69.5,1828-07-02 00:00:00+00:00,7,whale_shark,27.104749898026565
-22.106217215,113.8359102859,2024-07-14 04:05:00+00:00,7,whale_shark,25.52243702167535
-21.9013,113.9015,2003-04-13 12:00:00+00:00,4,whale_shark,25.675786608329787
16.1392,-86.9041,2005-02-10 12:00:00+00:00,2,whale_shark,28.382852796658298
-22.11085,113.8687,2008-04-24 12:00:00+00:00,4,whale_shark,25.426679038863863
-22.0002937142,113.068734132,2015-07-06 05:31:00+00:00,7,whale_shark,25.663813705773627
-21.98833,113.90334,1995-03-21 12:00:00+00:00,3,whale_shark,25.518224411162183
-23.0322,113.715,2008-05-26 12:00:00+00:00,5,whale_shark,25.036788672847557
12.9333,123.533,2006-04-11 12:00:00+00:00,4,whale_shark,28.51596874092765
-21.9013,113.9015,2003-05-16 12:00:00+00:00,5,whale_shark,25.675786608329787
28.9522643331,-113.5485462865,2023-10-27 19:35:56+00:00,10,whale_shark,22.345893079586965
-21.899822781,113.8194444323,2009-04-27 07:05:39+00:00,4,whale_shark,25.764861044270425
26.3888853902,127.7646334483,2025-09-07 00:30:00+00:00,9,whale_shark,24.850822067768615
-21.9013,113.9015,2003-05-03 12:00:00+00:00,5,whale_shark,25.675786608329787
-21.9013,113.9015,2008-07-20 12:00:00+00:00,7,whale_shark,25.675786608329787
-21.9013,113.9015,2009-04-10 12:00:00+00:00,4,whale_shark,25.675786608329787
21.4285400317,-86.7135681531,2016-08-18 13:44:00+00:00,8,whale_shark,26.896463771264735
-21.9013,113.9015,2000-04-16 00:00:00+00:00,4,whale_shark,25.675786608329787
-23.9736,35.5122,2007-03-23 12:00:00+00:00,3,whale_shark,25.938334449139674
2.3,105.58334,2007-04-06 12:00:00+00:00,4,whale_shark,29.049154012101088
-23.9736,35.5122,2007-03-04 12:00:00+00:00,3,whale_shark,25.938334449139674
12.9333,123.533,2009-03-03 12:00:00+00:00,3,whale_shark,28.51596874092765
-21.9013,113.9015,2008-05-19 12:00:00+00:00,5,whale_shark,25.675786608329787
12.93056,123.53361,2007-04-17 12:00:00+00:00,4,whale_shark,28.51596874092765
-23.9736,35.5122,2007-05-15 12:00:00+00:00,5,whale_shark,25.938334449139674
12.9333,123.533,2005-04-18 12:00:00+00:00,4,whale_shark,28.51596874092765
12.9333,123.533,2009-01-22 12:00:00+00:00,1,whale_shark,28.51596874092765
24.4464855807,-110.5318020049,2019-04-03 17:43:00+00:00,4,whale_shark,25.497279840359575
12.9333,123.533,2006-04-24 12:00:00+00:00,4,whale_shark,28.51596874092765
21.4627488819,-86.4425521392,2023-07-24 17:00:00+00:00,7,whale_shark,27.651694510627294
21.2366414555,-86.7357804626,2025-09-01 14:32:27+00:00,9,whale_shark,26.847570810455274
-21.9013,113.9015,2003-06-03 12:00:00+00:00,6,whale_shark,25.675786608329787
12.9333,123.533,2008-03-26 12:00:00+00:00,3,whale_shark,28.51596874092765
-21.9013,113.9015,2007-04-06 12:00:00+00:00,4,whale_shark,25.675786608329787
12.9333,123.533,2007-04-18 12:00:00+00:00,4,whale_shark,28.51596874092765
-18.204072502,147.3126173556,2022-10-30 00:51:00+00:00,10,whale_shark,26.853524456522
12.9333,123.533,2010-02-03 12:00:00+00:00,2,whale_shark,28.51596874092765
-21.9013,113.9015,2009-06-03 12:00:00+00:00,6,whale_shark,25.675786608329787
-21.9013,113.9015,2003-07-10 12:00:00+00:00,7,whale_shark,25.675786608329787
-23.9736,35.5122,2007-10-06 12:00:00+00:00,10,whale_shark,25.938334449139674
19.94218,37.40747,2007-03-28 12:00:00+00:00,3,whale_shark,29.05901945492992
21.5335181086,-86.8040560534,2025-05-28 14:36:00+00:00,5,whale_shark,26.90157674276803
16.1392,-86.9041,2006-03-29 12:00:00+00:00,3,whale_shark,28.382852796658298
-21.9013,113.9015,1997-04-22 12:00:00+00:00,4,whale_shark,25.675786608329787
-21.83317,114.01442,2003-07-15 12:00:00+00:00,7,whale_shark,25.432449616410796
-22.06694,113.88,2008-06-21 12:00:00+00:00,6,whale_shark,25.425493967720673
21.75,-87.15,2006-08-25 12:00:00+00:00,8,whale_shark,26.646405665864318
-21.9013,113.9015,2005-04-17 12:00:00+00:00,4,whale_shark,25.675786608329787
-12.14111,123.12889,2009-09-15 12:00:00+00:00,9,whale_shark,28.77912768978334
-21.9013,113.9015,1999-05-12 12:00:00+00:00,5,whale_shark,25.675786608329787
-3.2041629519,135.1135300105,2018-06-17 23:03:00+00:00,6,whale_shark,29.657646488381555
-23.9736,35.5122,2006-11-18 12:00:00+00:00,11,whale_shark,25.938334449139674
-12.23333,122.96667,1997-11-16 12:00:00+00:00,11,whale_shark,28.79124442265847
-23.9736,35.5122,2007-05-07 12:00:00+00:00,5,whale_shark,25.938334449139674
-21.93927,113.90802,1996-04-02 12:00:00+00:00,4,whale_shark,25.5942481337035
-21.9013,113.9015,2005-04-27 12:00:00+00:00,4,whale_shark,25.675786608329787
-23.9736,35.5122,2007-03-13 12:00:00+00:00,3,whale_shark,25.938334449139674
-21.9013,113.9015,2003-07-08 12:00:00+00:00,7,whale_shark,25.675786608329787
21.5904774202,-86.2867814231,2019-08-16 14:19:00+00:00,8,whale_shark,27.962960049151903
12.91667,123.51667,2009-04-24 12:00:00+00:00,4,whale_shark,28.513830209574582
-21.9013,113.9015,2009-06-08 12:00:00+00:00,6,whale_shark,25.675786608329787
-21.9013,113.9015,2007-05-31 12:00:00+00:00,5,whale_shark,25.675786608329787
-23.9736,35.5122,2007-01-23 12:00:00+00:00,1,whale_shark,25.938334449139674
12.93694,123.53806,2007-04-25 12:00:00+00:00,4,whale_shark,28.51596874092765
-21.9013,113.9015,2004-05-23 12:00:00+00:00,5,whale_shark,25.675786608329787
12.9333,123.533,2009-04-16 12:00:00+00:00,4,whale_shark,28.51596874092765
3.68056,72.37833,2008-10-11 12:00:00+00:00,10,whale_shark,29.28065602108196
16.1392,-86.9041,2009-10-14 12:00:00+00:00,10,whale_shark,28.382852796658298
-21.9013,113.9015,2009-05-26 12:00:00+00:00,5,whale_shark,25.675786608329787
1.6863829381,-91.8976786897,2019-07-28 14:38:00+00:00,7,whale_shark,26.408627616032465
21.3124725972,-86.043786243,2025-07-11 14:41:00+00:00,7,whale_shark,28.227686024145
-23.9736,35.5122,2007-10-17 12:00:00+00:00,10,whale_shark,25.938334449139674
-23.9736,35.5122,2009-10-14 12:00:00+00:00,10,whale_shark,25.938334449139674
-21.85,113.95,2009-06-30 12:00:00+00:00,6,whale_shark,25.624680744981852
16.13782,-86.93559,2006-03-12 12:00:00+00:00,3,whale_shark,28.395094048781985
-19.41667,116.48333,2008-09-25 12:00:00+00:00,9,whale_shark,27.319096050214778
12.9333,123.533,2006-04-03 12:00:00+00:00,4,whale_shark,28.51596874092765
-23.0322,113.715,2009-04-30 12:00:00+00:00,4,whale_shark,25.036788672847557
-21.84262,113.97665,2007-04-30 12:00:00+00:00,4,whale_shark,25.432449616410796
21.68333,-87.03333,2009-08-14 12:00:00+00:00,8,whale_shark,26.80556980027669
9.4563568766,123.4845977515,2024-05-23 23:57:18+00:00,5,whale_shark,29.011050789028303
16.1929546714,-86.9049939783,2016-04-14 23:09:00+00:00,4,whale_shark,28.389415803943834
12.9333,123.533,2009-05-25 12:00:00+00:00,5,whale_shark,28.51596874092765
3.74198615,72.7361681835,2024-02-01 09:32:00+00:00,2,whale_shark,29.396524501835724
-23.9736,35.5122,2008-04-08 12:00:00+00:00,4,whale_shark,25.938334449139674
-23.9736,35.5122,2006-10-29 12:00:00+00:00,10,whale_shark,25.938334449139674
12.93333,123.53333,2009-03-23 12:00:00+00:00,3,whale_shark,28.51596874092765
24.1806939462,-110.3224085192,2022-12-23 15:57:00+00:00,12,whale_shark,25.649328184524276
16.1,-86.85,2009-04-02 12:00:00+00:00,4,whale_shark,28.369911366048147
-7.802448033,39.4024199622,2009-12-31 21:41:00+00:00,12,whale_shark,27.829460862801664
-21.9013,113.9015,2004-05-15 12:00:00+00:00,5,whale_shark,25.675786608329787
3.47889,72.78861,2008-02-07 12:00:00+00:00,2,whale_shark,29.319521372620514
-21.9013,113.9015,2002-07-07 12:00:00+00:00,7,whale_shark,25.675786608329787
16.10402,-86.96868,2009-01-05 12:00:00+00:00,1,whale_shark,28.413114332513047
27.72556,34.25889,2008-11-26 12:00:00+00:00,11,whale_shark,26.1640958571548
12.9333,123.533,2009-05-13 12:00:00+00:00,5,whale_shark,28.51596874092765
3.50027,72.898,2007-12-24 12:00:00+00:00,12,whale_shark,29.29275481614929
3.46698,72.83694,2006-05-15 12:00:00+00:00,5,whale_shark,29.31232507431667
9.93333,99.98333,2006-06-16 12:00:00+00:00,6,whale_shark,29.30902393925889
-23.9736,35.5122,2008-01-29 12:00:00+00:00,1,whale_shark,25.938334449139674
12.9333,123.533,2009-05-31 12:00:00+00:00,5,whale_shark,28.51596874092765
-21.9013,113.9015,2001-06-09 12:00:00+00:00,6,whale_shark,25.675786608329787
21.73333,-87.08334,2004-08-10 12:00:00+00:00,8,whale_shark,26.694487773479374
24.2376637344,-110.5326183029,2022-03-10 06:02:00+00:00,3,whale_shark,25.619301821957354
10.16667,99.76667,2007-04-29 12:00:00+00:00,4,whale_shark,29.23951494190706
39.4403373895,-71.8048123736,2023-08-14 14:54:32+00:00,8,whale_shark,18.056298757503853
-21.9736,113.88143,2007-04-28 12:00:00+00:00,4,whale_shark,25.518224411162183
-23.9736,35.5122,2007-05-28 12:00:00+00:00,5,whale_shark,25.938334449139674
-23.0322,113.715,2001-04-12 12:00:00+00:00,4,whale_shark,25.036788672847557
17.8416098124,-85.622213368,2018-01-25 00:13:34+00:00,1,whale_shark,28.336827952025857
-23.9736,35.5122,2005-11-25 12:00:00+00:00,11,whale_shark,25.938334449139674
-23.0322,113.715,2002-05-29 12:00:00+00:00,5,whale_shark,25.036788672847557
21.6909551315,-105.5419037762,2024-03-03 19:38:00+00:00,3,whale_shark,27.77492035579632
-33.8050003052,18.3633003235,1828-04-16 00:00:00+00:00,4,whale_shark,14.65733559475241
20.81667,-86.86667,2009-12-17 12:00:00+00:00,12,whale_shark,27.78689245389592
-21.9013,113.9015,2008-05-21 12:00:00+00:00,5,whale_shark,25.675786608329787
16.0936,-86.82816,2005-02-14 12:00:00+00:00,2,whale_shark,28.369911366048147
-21.9013,113.9015,2008-04-28 12:00:00+00:00,4,whale_shark,25.675786608329787
12.93194,123.53194,2008-02-11 12:00:00+00:00,2,whale_shark,28.51596874092765
21.5526381711,-86.7235335997,2017-07-31 15:39:00+00:00,7,whale_shark,26.887154472630098
-22.095,113.8635,2007-06-07 12:00:00+00:00,6,whale_shark,25.518232405008256
-23.9736,35.5122,2008-02-28 12:00:00+00:00,2,whale_shark,25.938334449139674
-21.9013,113.9015,2009-05-07 12:00:00+00:00,5,whale_shark,25.675786608329787
-21.9013,113.9015,2006-06-13 12:00:00+00:00,6,whale_shark,25.675786608329787
12.9333,123.533,2008-04-13 12:00:00+00:00,4,whale_shark,28.51596874092765
25.7957912465,-169.3849846544,2022-04-21 16:32:00+00:00,4,whale_shark,24.77164070242856
21.5925703029,-86.4014815416,2019-09-14 16:09:00+00:00,9,whale_shark,27.7373945447018
-22.08333,113.86667,2006-05-02 12:00:00+00:00,5,whale_shark,25.425493967720673
-21.9013,113.9015,2005-06-15 12:00:00+00:00,6,whale_shark,25.675786608329787
-19.65253,115.92923,2007-08-17 12:00:00+00:00,8,whale_shark,27.148022973739195
-21.9013,113.9015,2002-06-14 12:00:00+00:00,6,whale_shark,25.675786608329787
-23.9736,35.5122,2007-10-03 12:00:00+00:00,10,whale_shark,25.938334449139674
9.93333,99.98333,2009-04-30 12:00:00+00:00,4,whale_shark,29.30902393925889
-23.0322,113.715,2008-04-03 12:00:00+00:00,4,whale_shark,25.036788672847557
9.5640793713,124.0784777699,2023-02-27 09:54:54+00:00,2,whale_shark,28.905228423940567
-33.5682983398,27.0149993896,1984-05-16 12:00:00+00:00,5,whale_shark,18.870154363910476
-23.9736,35.5122,2006-02-28 12:00:00+00:00,2,whale_shark,25.938334449139674
8.6775,97.65417,2007-02-23 12:00:00+00:00,2,whale_shark,29.275918702822036
12.9333,123.533,2009-04-15 12:00:00+00:00,4,whale_shark,28.51596874092765
-21.9013,113.9015,2007-06-20 12:00:00+00:00,6,whale_shark,25.675786608329787
-21.9013,113.9015,2003-04-04 12:00:00+00:00,4,whale_shark,25.675786608329787
-21.9013,113.9015,2008-06-01 12:00:00+00:00,6,whale_shark,25.675786608329787
-21.9013,113.9015,1999-05-22 12:00:00+00:00,5,whale_shark,25.675786608329787
-21.9013,113.9015,2008-04-19 12:00:00+00:00,4,whale_shark,25.675786608329787
39.3813698064,-71.7609221009,2023-08-14 15:55:00+00:00,8,whale_shark,18.15077787457042
3.45,72.86667,2005-03-01 12:00:00+00:00,3,whale_shark,29.29317804362197
-23.0322,113.715,2002-06-16 12:00:00+00:00,6,whale_shark,25.036788672847557
-23.0322,113.715,1999-05-01 12:00:00+00:00,5,whale_shark,25.036788672847557
21.4559707213,-86.7474131212,2019-08-30 19:12:00+00:00,8,whale_shark,26.88642940954923
-21.9013,113.9015,2007-07-06 12:00:00+00:00,7,whale_shark,25.675786608329787
16.11485,-86.99783,2006-04-08 12:00:00+00:00,4,whale_shark,28.41879427520513
-2.4062189033,135.5837386031,2012-07-13 17:52:00+00:00,7,whale_shark,29.735241659871473
10.16667,99.76667,2009-10-30 12:00:00+00:00,10,whale_shark,29.23951494190706
24.1940463488,-110.35308382,2018-01-04 11:17:45+00:00,1,whale_shark,25.649328184524276
-17.7870978762,178.9975087442,2003-09-16 11:24:00+00:00,9,whale_shark,27.441926648945707
21.4558547803,-86.7810013243,2017-07-31 15:39:00+00:00,7,whale_shark,26.929846524934284
-21.98042,113.9075,2007-05-10 12:00:00+00:00,5,whale_shark,25.518224411162183
16.1392,-86.9041,2006-03-06 12:00:00+00:00,3,whale_shark,28.382852796658298
16.1392,-86.9041,2007-01-24 12:00:00+00:00,1,whale_shark,28.382852796658298
10.16667,99.76667,2009-08-14 12:00:00+00:00,8,whale_shark,29.23951494190706
-21.28383,113.8665,2006-05-15 12:00:00+00:00,5,whale_shark,26.146794257639538
-21.96067,113.88667,1998-04-17 12:00:00+00:00,4,whale_shark,25.518224411162183
-21.9013,113.9015,2003-04-23 12:00:00+00:00,4,whale_shark,25.675786608329787
24.1941476152,-110.33346082,2024-12-20 18:12:00+00:00,12,whale_shark,25.649328184524276
16.1392,-86.9041,2009-10-18 12:00:00+00:00,10,whale_shark,28.382852796658298
24.18755,-110.3317866667,2024-01-17 23:38:44+00:00,1,whale_shark,25.649328184524276
-21.9013,113.9015,2001-05-24 12:00:00+00:00,5,whale_shark,25.675786608329787
-23.0322,113.715,2002-06-18 12:00:00+00:00,6,whale_shark,25.036788672847557
12.9333,123.533,2008-03-13 12:00:00+00:00,3,whale_shark,28.51596874092765
-21.9013,113.9015,2005-06-12 12:00:00+00:00,6,whale_shark,25.675786608329787
16.1392,-86.9041,2001-03-16 12:00:00+00:00,3,whale_shark,28.382852796658298
39.4496140546,-71.884272868,2023-08-14 15:53:00+00:00,8,whale_shark,17.908115453338944
-21.9013,113.9015,2002-06-17 12:00:00+00:00,6,whale_shark,25.675786608329787
29.58333,-88.03333,2007-08-12 12:00:00+00:00,8,whale_shark,23.953367391687998
12.9333,123.533,2009-02-18 12:00:00+00:00,2,whale_shark,28.51596874092765
-23.9736,35.5122,2009-01-14 12:00:00+00:00,1,whale_shark,25.938334449139674
-21.9013,113.9015,2004-06-13 12:00:00+00:00,6,whale_shark,25.675786608329787
-23.9736,35.5122,2007-03-12 12:00:00+00:00,3,whale_shark,25.938334449139674
12.9333,123.533,2007-02-19 12:00:00+00:00,2,whale_shark,28.51596874092765
9.93333,99.98333,2009-04-01 12:00:00+00:00,4,whale_shark,29.30902393925889
27.97222,34.46028,2008-07-03 12:00:00+00:00,7,whale_shark,26.120383068225454
-23.0322,113.715,2009-04-11 12:00:00+00:00,4,whale_shark,25.036788672847557
10.16667,99.76667,2005-09-16 00:00:00+00:00,9,whale_shark,29.23951494190706
